feature_1,feature_2,feature_3,feature_4,feature_5,target
-203.38812958104035,47.893416906438745,-9.92818487247881,3.971739477146431,-3.6326263410037396,2
-182.98755958981175,46.926311139163595,2.1593744154028287,4.409933757712118,-5.797016154898956,1
-198.7776253707034,50.42496888452746,6.096427125116608,5.279194357867997,-15.998105101734172,1
-209.8350202264473,49.41243174630668,-8.106723146273445,4.363438958698548,-8.094201302153563,2
-180.70850525872103,49.26781940198492,-7.252412098599937,5.232128482834164,-7.072068178789259,2
-218.30454904748137,49.977985195410774,-9.285313581174448,4.294460857981822,-9.190741112895047,2
-215.23165061725007,50.046780363884864,9.09762685495914,4.66291226144445,-16.99950579727519,1
-204.47565574532825,48.678961210225474,-5.043729983219349,4.297467889417056,-7.5235774069175925,2
-182.06629650410076,46.15685363651357,-10.2923784493974,3.9835463528475232,1.2470159310862328,0
-204.50158741978657,52.864864378410466,1.1727857898235605,5.948008874187735,-19.682081152316172,0
-183.64729652474668,46.95065979976494,-9.671709359894843,4.239748068250196,-0.8799699949948359,0
-178.64703568219994,46.68071265269315,-4.290368522764785,4.367260600884901,-2.3569436747626527,0
-196.63822606715368,50.22592126686428,5.649886755942729,5.265589608163728,-15.27886063927522,1
-184.23678392630194,52.619126112934715,1.729569301617333,6.497534635737406,-18.62456882688588,2
-220.71362604756507,51.80784406635861,5.8798367975163925,5.107893814532858,-19.849263532329417,0
-210.07515781729484,50.488727653556595,-13.576918004779749,4.685732404849711,-8.243760173781505,2
-193.88653923636068,50.83640271464934,-6.598648864368071,5.41611076959523,-11.396880991093973,2
-216.27124565576835,49.07405541418172,0.6342694075551997,4.152512926226386,-11.247846944570748,1
-225.19268903153113,49.945172328208486,-12.51922150397833,4.023262877844342,-7.999480121279614,2
-222.05630250992525,50.1367905986249,5.127731064199032,4.429838765042469,-15.774831842886915,1
-188.93838917541132,49.30744803184116,-1.282445228908552,5.069511298201977,-9.981176427490821,1
-187.92579417896573,50.65500539805599,-5.294553870960974,5.552169098033883,-11.318907026509619,2
-203.24329846921336,48.77641505167892,5.786674303679562,4.517777415185987,-12.274688191759966,1
-206.3037903687781,48.45419181470377,-2.0066299980755686,4.196797197692742,-8.36044518072361,1
-204.45354309027937,48.24469845027939,2.6231564507052574,4.238308511687408,-9.771645095667301,2
-182.5253731189065,50.31748550471466,-4.469686323392046,5.605785998980655,-10.70329259154718,2
-202.33530876372825,49.88342281612342,6.7558599155757975,4.973857598637812,-15.172054111777927,0
-186.96869245313692,50.65430979292156,5.969035035802859,5.73290933406266,-16.03940261393536,0
-180.6599634458041,50.43145382377827,-3.329402399125808,5.722139832329804,-11.376898101048534,2
-205.3740340191673,50.467165128963586,5.613924715008926,5.082120547509919,-16.129044503391285,0
-213.15424775734328,49.87130158834943,-11.800452866697352,4.381927853492891,-7.699331823630848,2
-204.40688026095617,51.602108246588834,8.299107153234399,5.573528884771646,-19.812564405279556,1
-186.82556614726482,48.10744786667604,-0.4092511694500478,4.697829614174158,-7.540823806259577,1
-194.40976350112152,47.494198722895874,2.3776398301291124,4.2681700873391035,-7.595582102579588,1
-211.09285845482208,51.868895629261665,4.029243385176773,5.406990309167797,-18.85875838181282,0
-215.46939880403005,49.75085051097403,-7.847326072638239,4.3173786462125125,-9.17821903889617,2
-176.7958126729496,52.118125527108816,3.1201587836399023,6.561351679975936,-17.80176607652171,2
-179.1893302488877,47.232677327038175,-0.2983680655027299,4.610585662260834,-5.319365959382157,1
-197.69658743245952,49.516119043658065,8.75773406984966,5.008267789758332,-15.013226945413047,1
-187.5340363856413,48.40091185529758,2.8509349681808267,4.829309746177776,-9.611539662982656,1
-185.9091661762969,50.48237641394123,-5.291752997359236,5.550644723381991,-10.854025312717827,2
-201.26624466485225,47.71944505178528,-10.543271881785476,3.964719418022086,-2.8999402657345987,2
-185.1871496355112,48.01120660607588,2.586707034277269,4.753224575658713,-8.527609550627888,1
-185.2667821273458,52.87311826223281,2.346199033243975,6.568716353196359,-19.50063434501064,2
-191.79336196474952,47.58616422243139,3.521560367051917,4.399830129548402,-8.193452028549197,2
-208.06857093052128,49.08857646515693,3.862984140150043,4.457922708357015,-12.347709136446628,1
-212.29782600525706,49.42872686718521,7.494560893258859,4.501702094135416,-14.808940078720813,1
-219.1297980696082,50.2074658285262,8.973020027244111,4.599454318223212,-17.45381028671957,1
-207.94067338971678,48.722919690587105,4.94396582414454,4.339451154168852,-11.966903436655631,1
-202.54055181175048,48.21874389289309,4.019839317952257,4.307176412075883,-10.233171499253032,1
-189.1940587130702,48.20791994070666,1.263133047836269,4.683780005641674,-8.561559059041395,1
-214.11527739626646,49.205912718942194,-2.602695807489696,4.225957930811598,-10.103133129715795,2
-190.13062619908646,49.44921021722095,-3.755724704182363,5.052138817421518,-9.302644049071585,0
-208.31619645919835,48.72124968063739,2.719427966578297,4.297242552294892,-11.037244688219534,1
-180.98196786736418,51.14696971482324,-1.4380123577656712,6.005451652671488,-13.816692156981464,2
-195.165837263157,52.66759869603951,-1.5082076844028514,6.130288358444584,-17.762952672530243,2
-192.73112141576513,48.24799772533697,-10.884841853663318,4.4252016541429295,-3.650588284219507,0
-213.2044348772203,50.39385983412787,6.68944880059906,4.824062445678109,-16.699563952691392,0
-187.04601796187998,48.202245128111265,3.1203741297747447,4.7737757885791146,-9.255262016200309,1
-208.63033413671272,50.559257124475,4.820606939942527,5.004084688445569,-16.121526087937365,0
-196.77787184903622,52.52090392521313,-2.8663225685095437,6.006682769672924,-16.91366426774986,2
-211.15353332210262,51.30632637414378,3.6274229008739898,5.188971916951597,-17.410159196256988,0
-179.5521278816008,46.33575276302347,-8.428320247472271,4.1542291246773395,0.1433599366688587,0
-177.04122416888617,50.58223012407962,-1.7703817945735274,5.912760710389755,-12.247736231335544,2
-204.7739121077663,49.95932298320537,6.729295900035539,4.925625836373091,-15.421890469734503,0
-214.7030093039729,48.404565764452094,1.4540451275430648,3.9617964630910856,-10.012731596086589,1
-212.92531282576152,49.97815661039234,-4.6060676802281915,4.5255993305836855,-10.972629188497642,2
-210.48470946780293,51.50940448395479,3.743106464379713,5.287522006588673,-17.897276231962845,0
-179.82479899588293,46.43709910414178,-7.045219172949788,4.20220822581916,-0.6813871514876313,0
-206.4136394328683,49.474130991479655,6.208316165253798,4.685583569414984,-14.15629494811901,0
-206.325641144622,49.81606667593176,-7.928566117853231,4.626837117310984,-8.961664304981433,2
-193.9268193266626,48.84973737767421,-8.973576855919347,4.638822023031168,-5.871284805146841,0
-210.27544689467035,50.35237571708839,7.350377814749551,4.909037962212433,-16.77825949530994,0
-192.21460957839994,50.02704670211655,-2.7882162670592576,5.2163535011030975,-11.102483852512908,0
-215.03884095276823,48.44273134911057,-7.416287942147752,3.8466273590681777,-6.365781139116276,2
-196.77685287049093,49.91797101343705,-6.182512082605234,4.987217569866791,-9.58568637078644,0
-205.4991990821296,48.05876374609506,1.1761067645362093,4.116534126504149,-8.774952582642717,1
-187.31916822193924,49.153208468037974,-1.8327264898187638,5.055022844931142,-9.338976336724485,0
-209.26426648072552,51.772301334795536,3.290731323336047,5.418122191732858,-18.260765135415102,0
-190.15094087656297,51.14154723100423,4.91342270859686,5.801689448908571,-16.81827529323713,0
-211.24548973904038,49.69878906524812,6.245213951372751,4.619038165662826,-14.858259733825523,1
-202.81353520128985,51.68298290495828,-7.221503450421125,5.445539730519014,-13.384624186359556,2
-210.6803877387528,49.58565703349402,9.122883063686583,4.632934470066551,-15.79545204562683,1
-213.89869739543698,51.38702021576176,3.221004227412254,5.127849065375756,-17.521585583873996,0
-184.0492180731201,47.51607621989341,-6.821145132423888,4.477197019882363,-3.385909933258361,0
-205.65737452239102,52.032409643700944,0.10945047305552569,5.585756211336215,-17.379140317055278,0
-194.44429522138233,49.57359944308522,9.33227602985999,5.1392721881647905,-15.269111021743619,1
-191.31936904637774,49.52854687323211,-3.1678843933912737,5.052543466829194,-9.774562369152024,0
-209.30054575773897,49.04899345714605,-3.7670080590851818,4.302222397129312,-9.079928851421302,2
-218.0663744224321,48.53905861596901,-9.74647745075314,3.756725913784879,-5.710599340116556,2
